15	3	7.3264
15	8	4.4716
17	25	0.8695
30	11	0.49533
14	30	0.45985
25	12	1.8144
34	31	-0.069672
4	10	1.4137
7	27	0.39583
38	5	-3.7511
40	38	-0.14317
10	18	1.416
11	14	2.1736
34	6	-1.4779
32	20	-0.073318
15	18	1.6356
14	2	8.0724
11	36	0.31478
10	37	0.22335
40	32	-0.34997
1	19	0.25667
27	32	0.14068
20	35	0.25006
4	27	0.28942
18	2	7.9049
29	5	1.4581
39	17	-1.2584
21	32	0.455
38	24	-0.49248
40	19	-1.1122
19	1	8.5081
14	7	4.9196
3	38	0.04828
34	24	-0.25813
16	20	1.2598
31	8	0.072305
22	39	0.18101
19	14	2.3561
10	18	1.372
5	34	0.19174
3	32	0.1363
34	18	-0.49173
13	25	0.72951
27	39	0.14537
4	27	0.28462
24	10	2.469
4	29	0.16198
10	23	0.85658
16	39	0.21461
29	12	0.628
35	20	-0.42758
33	11	-0.52203
9	3	5.8197
14	4	6.5396
39	3	-5.0127
12	40	0.21251
6	24	0.47093
30	32	0.047319
11	35	0.23831
13	33	0.3762
0	38	0.040359
23	1	6.7658
18	5	5.9303
6	29	0.33748
28	35	0.047131
22	15	1.8396
10	8	3.7374
16	23	1.0329
10	1	7.5592
23	1	6.8024
2	38	0.065453
24	16	1.4034
1	32	0.0069421
35	9	-1.3869
14	24	0.85635
4	36	0.087748
24	25	0.54092
25	37	0.17353
32	40	0.053295
30	6	0.76278
32	1	-0.53852
26	37	0.14287
37	6	-2.9414
24	3	5.0767
30	29	0.13038
29	7	1.2352
28	6	1.8153
37	19	-0.87168
39	38	-0.19709
13	30	0.50101
3	27	0.16672
33	2	-1.276
27	12	1.2535
7	38	0.1542
19	35	0.27643
38	36	-0.14749
5	24	0.35159
27	6	2.4114
7	7	3.1892
25	30	0.31718
25	38	0.22684
18	26	0.72386
27	22	0.53087
18	24	0.86706
34	9	-0.98765
29	33	0.11151
17	32	0.40466
25	24	0.52871
26	17	0.96943
36	22	-0.53717
40	14	-1.912
29	40	0.092845
20	14	2.2752
2	39	0.068592
4	1	3.5041
35	31	-0.15749
37	18	-0.94895
27	25	0.28557
18	12	2.9539
39	37	-0.2237
3	9	1.2083
15	15	2.1478
0	12	-0.022322
24	1	6.0649
23	24	0.7043
0	34	0.00046995
24	24	0.62638
14	14	2.3728
1	5	0.5461
40	4	-5.1359
5	40	0.14135
22	22	0.92599
35	3	-2.5893
27	10	1.5328
1	8	0.39479
18	12	2.9827
18	37	0.26561
31	21	-0.0039777
40	6	-4.071
10	5	5.0156
36	2	-3.6068
2	35	0.093737
13	39	0.20271
29	38	0.0052818
20	16	1.8485
22	36	0.21032
9	19	1.1817
5	19	0.70132
19	6	5.2191
35	3	-2.6237
26	25	0.35818
18	12	2.9787
5	19	0.76591
5	8	2.1962
40	0	-7.6481
39	32	-0.25826
17	15	2.1584
30	0	1.4559
22	29	0.49215
31	8	0.23755
40	28	-0.36933
1	10	0.29593
14	10	3.6446
19	5	5.8185
7	14	1.5902
14	30	0.49199
36	36	-0.15597
2	29	0.16477
