37	31	2.0891
6	30	0.6063
8	4	3.1409
6	8	2.0263
39	4	7.5622
30	34	1.6672
8	15	1.6791
27	18	3.8883
9	3	3.9306
18	1	7.681
38	39	1.3397
23	6	6.6064
6	38	0.44251
25	9	6.12
7	3	3.2087
3	27	0.55998
8	3	3.3117
21	2	7.729
27	28	2.3568
18	0	7.72
8	6	3.0178
9	11	2.4672
36	12	5.3267
12	29	1.237
10	23	1.584
36	21	3.3156
4	23	0.70169
27	0	9.6575
13	14	3.0331
13	22	1.9661
33	3	8.654
22	11	5.0688
26	24	2.8299
34	0	9.8163
24	1	8.8529
13	15	2.8088
8	6	2.8294
25	12	5.3015
10	11	2.8954
40	12	4.9552
6	23	1.127
32	22	3.412
37	32	2.1138
19	15	3.7416
25	30	2.067
16	26	2.0486
39	22	3.159
26	34	1.8951
31	17	4.3074
17	23	2.4152
6	31	0.59531
20	22	2.7461
34	40	1.4066
27	4	8.0073
18	12	4.2954
20	15	4.025
6	19	1.0677
28	9	6.1828
8	13	2.0991
27	9	6.25
5	0	2.2982
24	0	9.2458
31	32	1.8184
23	0	9.1961
28	37	1.5961
17	8	5.0513
11	24	1.6228
40	21	3.1152
39	28	2.2433
29	14	4.9346
29	31	2.2141
26	20	3.5997
3	31	0.3117
21	14	4.4197
34	37	1.5546
8	36	0.58448
33	22	3.409
8	21	1.3942
19	7	5.6221
12	24	1.5914
14	29	1.438
38	35	1.7348
1	19	0.25352
29	30	2.2206
15	7	4.7856
24	0	9.3397
13	5	4.8482
35	35	1.7852
35	32	1.933
22	7	6.2618
1	7	0.40571
21	27	2.2109
33	16	4.5917
23	38	1.4004
8	19	1.6495
13	16	2.6954
2	7	0.66316
15	13	3.7584
10	18	1.7917
10	5	3.6587
19	40	1.1844
3	18	0.73745
2	32	0.084363
33	33	1.9962
2	9	0.71706
12	26	1.6718
32	10	6.14
18	5	6.1363
37	16	4.2385
22	2	8.1943
17	4	6.2248
16	21	2.4176
2	8	0.73358
29	1	9.3691
29	40	1.2112
30	30	2.1821
28	40	1.3387
10	39	0.80043
0	19	-0.022022
14	40	0.88406
36	34	1.8139
30	12	5.3576
12	39	0.7738
7	4	2.7741
6	4	2.3473
3	0	1.3751
17	12	4.0124
11	15	2.4352
9	4	3.496
6	29	0.8392
19	39	1.0857
29	13	5.185
16	32	1.411
6	27	0.92482
5	4	2.17
37	29	2.1988
14	36	1.137
6	0	2.8908
35	4	8.1478
32	15	4.938
30	37	1.5331
20	40	1.0606
16	6	5.1935
35	7	7.0482
7	4	2.8644
37	24	2.9797
33	16	4.4559
28	10	5.8869
19	8	5.3936
36	7	6.8007
40	36	1.4145
1	25	0.14453
33	25	2.8278
27	26	2.7693
18	7	5.4706
23	25	2.6954
32	35	1.6362
25	7	6.8796
32	26	2.741
2	36	0.1624
15	10	4.0939
17	24	2.2091
27	19	3.7249
26	34	1.7249
36	2	8.9409
25	30	2.171
25	22	3.1597
35	17	4.105
