19	33	-0.39989
7	14	0.55241
21	23	-0.14788
27	11	-0.81506
35	29	0.052423
31	13	0.04714
40	27	-0.0090642
9	34	0.017914
7	1	8.0282
37	39	0.17753
36	5	2.9066
15	5	0.42873
5	26	0.20965
5	13	0.4459
0	40	-0.064694
33	27	-0.080085
33	37	-0.063351
37	5	3.2463
14	4	1.6478
18	38	0.026071
26	30	0.23784
27	0	-7.7793
40	4	4.4377
25	4	-4.313
38	11	1.1945
38	35	0.031366
40	4	4.4398
11	23	0.065414
38	37	0.1396
4	40	0.046472
35	37	-0.023629
4	2	4.82
36	16	0.54585
26	12	-0.6494
24	17	-0.37064
19	37	-0.031971
21	11	-0.91433
22	23	-0.18593
28	33	-0.033401
23	29	-0.1404
8	36	-0.17992
15	2	0.90354
25	35	-0.020659
21	0	-8.6631
5	29	0.0158
34	29	-0.15985
34	7	1.2799
13	35	-0.07015
6	6	2.6827
35	37	0.13641
13	9	0.89908
11	28	0.035083
35	26	0.052861
32	6	0.52059
10	11	0.95566
36	8	1.544
5	38	-0.1594
35	22	0.18992
33	39	0.05479
18	8	-0.84725
5	26	-0.055011
3	32	-0.028219
7	16	0.42265
29	34	0.049329
19	6	-1.8807
20	8	-1.719
37	14	0.45083
8	10	1.3758
5	14	0.49278
18	40	0.15444
9	25	-0.11444
9	24	-0.065077
11	23	0.10998
5	16	0.21135
7	22	0.23147
15	31	0.066832
40	19	0.20084
35	3	3.4746
30	38	0.010933
24	1	-8.0855
9	26	0.088844
9	30	-0.013161
0	3	-0.018361
33	32	0.13175
29	37	0.098585
31	23	0.047362
12	18	0.050741
32	32	-0.25898
20	11	-0.92814
4	40	-0.091257
35	40	-0.043861
8	21	0.087809
11	36	0.067949
11	9	1.2685
35	19	0.31387
6	37	-0.0062943
29	27	-0.015233
33	17	-0.095485
30	35	-0.08909
32	16	-0.20108
28	19	-0.18286
31	18	0.046484
14	13	0.38712
37	35	-0.15476
22	36	-0.21587
35	14	0.4379
39	39	0.018043
33	12	0.1845
17	38	0.060184
24	6	-3.0131
21	39	0.036458
24	36	-0.049197
7	20	0.094614
21	0	-8.6194
20	31	0.094921
34	14	0.44412
23	34	-0.056233
7	17	0.27906
5	24	0.10353
26	15	-0.49935
8	29	0.070242
18	12	-0.47491
30	38	-0.021794
27	34	-0.15003
12	31	-0.17889
31	12	-0.058088
14	35	-0.027595
3	15	0.20152
29	32	-0.017988
29	33	-0.04258
3	40	0.13156
30	1	-2.3291
3	9	1.0571
36	17	0.18899
36	34	-0.078622
23	15	-0.68152
34	5	1.8582
5	37	0.041895
8	7	2.6248
2	24	0.26392
28	33	0.12634
12	10	0.94767
30	40	0.10165
21	18	-0.22772
13	9	0.83881
37	7	2.1579
33	28	0.083812
21	35	0.024219
5	31	-0.092202
3	10	0.82024
27	40	0.09448
29	1	-3.8041
40	14	0.6142
39	27	0.088283
16	2	-0.46762
7	2	6.531
15	23	0.15868
36	26	0.14484
24	9	-1.5255
25	25	-0.12981
39	21	0.25509
9	21	0.24102
13	28	0.10678
11	15	0.37849
37	25	0.072198
33	12	0.49349
40	3	5.4792
7	27	-0.10826
