30	6	-0.89708
13	21	0.064236
27	29	0.032238
20	40	-0.062342
35	25	-0.046636
30	11	-0.2824
16	22	-0.03033
21	22	-0.023175
23	36	-0.058548
20	2	-5.0714
30	40	0.017472
29	37	-0.0029545
7	38	-0.002982
18	27	-0.074481
21	29	-0.05409
6	3	5.1502
32	5	0.48353
6	33	0.019984
20	34	0.0097658
10	4	4.1136
25	30	0.07691
18	13	-0.35777
10	9	1.4987
21	34	-0.070575
3	17	0.14301
23	27	-0.037914
34	1	4.0698
29	30	0.015736
22	40	0.019026
27	15	-0.4327
35	21	0.1291
22	32	-0.040518
37	6	2.6913
22	36	-0.12121
35	12	0.54316
18	27	-0.11244
6	18	0.2371
9	27	-0.0026645
25	27	-0.065964
17	9	-0.4092
24	22	-0.19181
9	6	2.9705
38	37	0.051783
28	23	-0.072336
27	34	-0.018474
16	40	-0.0087688
26	32	0.015366
18	22	-0.05004
40	35	-0.028624
3	10	0.72432
19	38	-0.027525
28	40	-0.032099
38	37	-0.016182
25	1	-7.8436
25	24	-0.10931
26	17	-0.25182
6	1	7.6159
10	37	0.024484
22	30	-0.044217
9	2	6.5615
20	29	-0.087007
32	11	0.052522
27	39	-0.039917
1	6	0.71061
8	24	0.16588
16	19	0.022997
37	16	0.35694
24	36	-0.031095
8	9	1.6398
14	22	0.053515
10	38	0.079559
15	26	0.040907
36	1	6.5697
22	15	-0.53211
13	35	-0.10588
26	15	-0.45775
25	30	-0.086035
3	30	0.026087
15	9	0.16477
38	37	0.027725
37	7	2.1914
10	34	0.025799
10	16	0.36234
31	31	0.067806
16	13	-0.098544
36	36	-0.010318
18	35	-0.076743
20	5	-2.8662
15	27	0.072107
15	6	0.40819
18	16	-0.17679
29	22	-0.088907
29	22	-0.041711
13	31	0.00085562
19	30	-0.0078861
15	37	-0.045252
2	19	0.070159
40	16	0.47799
24	38	0.032525
18	3	-2.4188
39	22	0.079292
28	13	-0.45695
20	38	-0.11009
14	25	0.071915
17	19	-0.071201
8	36	0.009419
22	30	0.082916
39	24	0.11082
7	4	4.4848
31	0	-0.78192
34	3	2.6943
37	18	0.24262
25	7	-2.3624
24	3	-5.4854
31	13	-0.073291
11	9	1.2428
0	13	0.0029937
11	22	0.091629
21	39	-0.084332
9	9	1.5812
37	16	0.29942
4	40	0.011247
10	18	0.19582
19	40	0.018671
27	20	-0.14939
34	40	0.026585
26	22	-0.072036
33	5	1.091
23	13	-0.74646
20	29	-0.10788
32	17	-0.0050018
18	37	-0.0021464
2	2	2.5814
40	15	0.53525
30	23	-0.08933
23	31	-0.053524
13	30	0.089486
24	15	-0.45716
36	37	-0.090608
34	7	1.2148
35	36	0.0097751
4	10	0.91187
32	16	0.14322
16	0	-0.61828
12	22	0.12146
1	14	0.17193
29	26	0.00058656
34	38	0.011469
2	24	0.060379
10	10	1.1798
38	36	-0.043926
4	0	7.1575
39	9	1.5362
14	29	-0.0097205
36	4	3.688
11	29	0.041689
29	9	-0.75372
2	16	0.1485
4	11	0.78964
35	6	1.9426
17	12	-0.16309
23	25	-0.085266
30	0	-2.7783
39	25	0.022248
2	8	0.74198
4	16	0.26199
5	19	0.15516
32	32	-0.072684
